female.id,delta_80,delta_79,delta_69,delta_68,delta_67,delta_57,delta_58,delta_46,delta_35,delta_56,delta_45,delta_24,delta_47,delta_14,delta_34,delta_23,delta_36,delta_3,delta_1,delta_70,delta_13,delta_81,delta_78,delta_25,delta_12,delta_59,delta_2,delta_17,delta_18,delta_28,delta_75,delta_64,delta_50,delta_39,delta_7,delta_73,mfcc_28,mfcc_54,mfcc_30,delta_51,delta_40,delta_62,delta_29,delta_31,mfcc_33
SAFBN_01,-908.0340041,-1243.469136,-913.5631021,-1260.612861,-1473.066501,-1282.243283,-916.9451173,-1281.234692,-1300.293379,-1476.240333,-1464.027138,-1252.524111,-914.9230296,-879.0278037,-1475.646534,-1414.485852,-908.4811969,-906.1289257,-1414.398315,-482.3852485,-1203.387448,-490.2643353,-1450.874896,-911.8358707,-1397.449815,-472.9504304,-1213.323777,219.7771505,292.267182,230.4834956,-13.62098952,-25.2484964,199.6519661,218.1951958,324.3247611,86.20833661,-5.219244529,7.533435918,25.66115556,109.6716854,146.6741198,94.3698135,195.7577071,-37.824676,0.149625694
SAFBN_01,-900.6837943,-1219.50199,-911.2125129,-1229.049179,-1441.004003,-1266.668755,-931.3644551,-1279.241439,-1283.992485,-1450.751307,-1436.090294,-1235.721168,-938.0113724,-889.216602,-1436.090417,-1393.061003,-936.1734037,-913.3300144,-1401.054949,-494.4063201,-1185.05133,-461.9537868,-1401.943151,-897.9443238,-1371.933522,-495.3849194,-1212.710479,216.1805288,263.0877671,212.0098666,27.84948723,32.88332563,181.8373926,176.0805617,257.2148723,61.29427948,-4.915231804,8.196566801,22.49446838,134.4418693,143.5441653,94.50164485,179.8824436,-22.71008314,2.289137529
SAFBN_01,-882.6949229,-1207.52452,-909.2726004,-1261.305613,-1471.15081,-1267.145443,-882.1569478,-1272.988749,-1286.18045,-1452.758937,-1437.659439,-1224.900305,-882.5988505,-882.7718861,-1454.569191,-1401.150329,-872.1273283,-937.597392,-1453.346619,-475.9639586,-1202.887575,-470.7323799,-1400.166374,-881.4396478,-1398.75756,-451.7799902,-1250.607585,196.2395723,279.2083554,200.4755207,1.968724743,16.9123554,178.6491219,188.7875945,287.1481068,60.11304111,-0.654708069,8.767515717,19.25920021,123.5841295,161.4870579,88.28145415,181.4582668,-35.54322219,1.003911121
SAFBN_01,-890.1462975,-1227.073503,-882.6132964,-1224.507142,-1431.904932,-1252.322052,-889.6057779,-1271.76274,-1276.040426,-1438.633412,-1434.972092,-1223.187864,-902.6761861,-855.1007322,-1437.504541,-1376.813749,-901.0545856,-895.6187871,-1388.12074,-448.6028069,-1183.852312,-459.8943765,-1420.634076,-896.2095503,-1356.365264,-441.8807444,-1200.371433,201.225081,241.6464196,224.0478683,-50.40276683,-55.41878571,190.8280868,202.9723683,295.3344315,49.88217006,-5.272234189,7.492154283,27.17630577,106.6279595,139.4295567,62.84132024,160.7219324,-82.1589377,-4.678781318
SAFBN_01,-901.9020818,-1225.191615,-906.5563577,-1251.170369,-1478.510341,-1247.45578,-880.024582,-1257.556628,-1283.674222,-1436.887154,-1426.586525,-1226.747827,-879.0226459,-833.911703,-1453.722324,-1384.702223,-887.1427563,-888.1191494,-1380.983135,-467.9452239,-1171.718183,-465.5476,-1443.505043,-901.3549857,-1362.912328,-437.0872201,-1195.833892,185.6543884,243.4296718,219.7287032,-23.96417886,-48.09853624,160.9416798,195.8552971,270.6518216,51.88460181,-4.550254166,5.547077974,31.76954851,78.66004314,122.4900528,46.11604612,196.5703944,-34.58154728,2.236147209
SAFBN_01,-891.4751977,-1220.969243,-921.5602152,-1259.962319,-1467.954733,-1261.756165,-888.4678859,-1263.910661,-1288.633903,-1429.778862,-1419.115093,-1223.561054,-894.0396265,-861.9934077,-1437.328187,-1366.646493,-893.24194,-954.1846573,-1393.796003,-476.7088939,-1180.322551,-476.7046889,-1417.897387,-892.240753,-1360.216783,-453.0101935,-1219.781323,177.773448,234.4565136,190.4333604,18.1195938,-8.332486339,168.5410827,182.8849267,250.3719153,56.15635221,-7.159848275,5.648417366,26.90206654,94.89721552,120.1777608,53.00776358,163.3637231,-24.72196899,2.023295411
SAFBN_01,-882.0709273,-1183.972608,-890.5414427,-1245.539893,-1455.313636,-1266.810243,-899.6381242,-1267.992181,-1267.836082,-1460.684166,-1435.621999,-1200.202962,-891.4620934,-837.7667538,-1447.071336,-1365.035923,-877.8124986,-897.5877699,-1391.537878,-479.8775353,-1170.006132,-482.8650339,-1352.815809,-858.0810084,-1358.822626,-469.6798323,-1201.01138,201.0463807,247.1815815,202.0048705,-5.959617228,13.78928002,192.0945832,197.5510288,278.0899126,64.5637147,-2.085354,9.78636211,20.35848466,130.8967937,134.7216302,94.59780893,156.5743188,-83.36341395,-2.589029227
SAFBN_01,-862.4276654,-1133.766347,-834.3926201,-1126.057823,-1337.818804,-1149.86967,-816.1876338,-1165.669083,-1163.118435,-1332.320867,-1337.221728,-1152.738122,-818.4131511,-852.2253568,-1320.453189,-1299.445865,-824.6712062,-847.343946,-1297.924182,-428.9723794,-1183.47307,-433.5356381,-1347.300697,-850.1216195,-1327.992237,-431.6199851,-1123.914987,160.8858729,222.3172815,167.8777841,-66.11001509,-68.00365202,148.8476394,91.1696747,185.519297,-21.82015731,-2.40591375,3.063790272,18.27745824,6.041399044,2.996926118,4.984493727,111.6872427,-98.55172374,-4.993436262
SAFBN_01,-829.828818,-1152.514873,-848.9104251,-1157.886008,-1368.951588,-1139.515682,-829.8521167,-1115.78497,-1145.703953,-1346.430273,-1305.744376,-1127.554865,-799.8730669,-799.5330922,-1326.301694,-1284.139468,-816.3895744,-873.61292,-1317.624036,-448.4321077,-1075.120848,-443.4821157,-1339.6549,-783.7854545,-1243.102961,-432.2144315,-1126.707828,167.4848472,130.4681889,142.7301967,-57.87363344,-95.63027,110.2814776,145.8036302,109.0448874,-3.312625026,-0.068977577,2.324918954,9.752709494,-23.6734557,18.69237389,-20.42020141,55.62387224,-108.3446555,-6.854642974
SAFBN_01,-857.8553146,-1200.43185,-891.4387819,-1230.881131,-1432.326815,-1170.600932,-876.2389709,-1226.840797,-1231.663042,-1395.714313,-1432.694417,-1228.528957,-890.574001,-888.4880511,-1443.149038,-1399.076124,-889.0692623,-868.8028142,-1366.809181,-480.1111784,-1221.876127,-452.5264283,-1377.256965,-842.688332,-1387.773041,-442.1429337,-1186.621148,183.3274179,186.726436,151.6331292,-58.92307641,-63.1305201,144.7537949,147.7827964,182.3450589,-19.02137178,-0.36275255,1.204213995,6.704503058,-14.92494469,-9.645369487,-35.21586846,18.13165063,-160.4580683,-12.88593539
SAFBN_01,-846.7073664,-1140.568132,-857.3396531,-1154.851784,-1364.533107,-1151.898438,-846.2290517,-1136.798637,-1144.299945,-1356.698662,-1330.221587,-1130.028195,-823.1635725,-831.9539678,-1328.113346,-1263.399721,-808.5765061,-872.6788924,-1298.794681,-457.5500275,-1130.10536,-457.1939561,-1326.503488,-813.3568268,-1297.724002,-450.7003227,-1151.150456,186.6219161,163.4721746,134.490698,-68.60947535,-98.99667271,114.2272344,129.8860747,165.4053121,-3.580178642,-3.960392399,0.330409075,14.71218941,-29.71373145,-15.51265165,-8.477125381,67.43818788,-135.6003949,-8.479971027
SAFBN_01,-835.0264832,-1122.744201,-849.0420389,-1165.020636,-1367.128573,-1130.604269,-815.3011806,-1130.541194,-1168.918312,-1337.617347,-1325.90227,-1161.633991,-799.1714591,-822.7229049,-1359.347744,-1309.922376,-810.9793737,-860.2740426,-1352.145747,-443.825126,-1168.991903,-433.859715,-1332.440837,-812.5263447,-1371.516551,-426.5389508,-1170.983186,177.5125378,173.7861217,154.7101303,-101.420921,-140.5818274,130.7481842,148.4249098,206.4252187,-7.933189253,-2.471064469,-1.330372802,15.77487622,-15.81156752,-0.4126734,-23.90037476,68.99652592,-179.0791859,-11.50607193
SAFBN_03,-771.3942258,-967.1203665,-781.418792,-996.6996483,-1109.684016,-1035.716248,-790.6674808,-1035.596448,-1018.994513,-1133.393439,-1159.117867,-1032.394864,-780.5342979,-804.6808164,-1173.55839,-1163.274292,-756.2607126,-812.5091158,-1127.327433,-411.6323893,-1043.511976,-416.6433632,-1085.549234,-766.6905343,-1143.892343,-405.3835553,-1033.672234,114.4071334,148.6602152,138.659905,-45.96389609,-5.155062869,97.65759619,142.6178908,144.5557545,27.12013681,-0.845092769,-2.281435641,9.265946089,47.93509897,80.77755255,23.80553681,127.5954823,12.76803724,-0.160975693
SAFBN_03,-738.7531873,-950.8997679,-757.6909334,-1006.543442,-1115.227837,-1020.81062,-769.0996237,-1025.107166,-1009.273504,-1133.547037,-1145.108159,-1019.76323,-758.6227605,-770.9471608,-1163.126453,-1180.215789,-740.122897,-774.3035491,-1136.47155,-376.176867,-1031.143634,-387.3707725,-1077.500884,-749.5731532,-1146.338917,-372.3362392,-1020.819669,138.0427113,137.6014201,177.4193838,-28.50441495,-21.95869605,102.7597151,164.7849476,140.6929475,26.21406603,4.652759422,-1.868147108,11.85437151,51.59440869,71.63692784,39.83530989,130.3443797,-77.95005989,-6.277913037
SAFBN_03,-777.4831704,-1001.161612,-797.1912148,-1034.633158,-1151.880228,-1052.314178,-806.7890836,-1050.611924,-1054.632727,-1164.71895,-1182.872602,-1072.617191,-788.900972,-821.5834761,-1211.954301,-1216.823798,-787.8446846,-836.9101463,-1175.090698,-410.8362803,-1074.072752,-421.3171138,-1138.696387,-798.3101164,-1186.760633,-416.1917403,-1075.133801,103.8557799,126.3942516,128.086363,-33.75162363,-17.60267544,59.70323595,94.31693012,137.3111427,-0.497356012,1.337692795,-5.949344177,7.464859555,17.44810048,42.95728613,12.3820684,125.6732162,7.861619875,0.418397394
SAFBN_03,-794.2671871,-998.4496733,-814.7712876,-1046.387698,-1145.830183,-1051.784935,-809.9303936,-1045.488037,-1059.402983,-1156.196568,-1159.467989,-1064.009066,-795.2338426,-819.5421507,-1205.411731,-1210.927296,-787.6365601,-824.200808,-1190.734308,-449.4435116,-1090.834322,-453.2273549,-1110.471312,-788.4330004,-1211.489976,-431.2915319,-1075.568686,125.6938424,141.0181457,118.9877076,-11.4688173,-10.65683412,42.94331288,107.5604197,126.0201929,4.29823652,1.954460682,-5.569098816,8.107939852,15.99481807,45.81727754,8.706787866,91.26254173,-53.41809253,-4.832097577
SAFBN_03,-736.8059918,-952.6995047,-770.5393149,-1002.945545,-1107.438751,-1033.608254,-769.7793629,-1014.949849,-1009.97492,-1146.125386,-1146.217705,-1019.961872,-749.9609196,-791.629468,-1159.194983,-1151.052818,-755.5896967,-791.968953,-1110.700252,-394.3938865,-1034.989278,-384.6483514,-1080.213857,-763.2169556,-1138.83882,-381.0301842,-1020.448522,128.3336353,166.1379358,148.7717657,7.302523483,45.0158453,98.59414654,148.2829264,167.2219013,44.24196088,-0.701912461,-5.361795685,9.576007431,40.27194871,89.30303914,72.74684161,141.7132352,17.85536381,0.052412163
SAFBN_03,-712.1125061,-918.306201,-739.374147,-947.9615927,-1056.181521,-984.4304306,-749.6597719,-997.8075003,-983.4893779,-1096.074975,-1116.722237,-998.4147553,-744.8680606,-770.3364234,-1143.112667,-1148.841199,-719.1702959,-778.0566961,-1135.917049,-385.6125963,-1035.293021,-376.382689,-1062.146502,-735.463869,-1165.833542,-380.0247825,-1019.841059,180.0011962,181.117067,172.4210919,-65.44783851,-14.26027362,97.12211041,154.7860535,165.7619056,3.672288452,3.687164825,-2.081170682,9.916957246,64.93770759,78.36708131,44.46003236,128.6036025,-64.91838458,-4.393487259
SAFBN_03,-719.9445732,-932.8804391,-740.5495795,-980.3155027,-1085.261973,-1035.658281,-764.0938373,-1021.589735,-1005.042387,-1138.647669,-1135.582678,-1006.773806,-754.8607278,-783.8326226,-1154.215951,-1158.007661,-746.366408,-783.0284347,-1156.903044,-357.8947285,-1033.242308,-377.0516577,-1072.231125,-746.3110243,-1146.615654,-361.2105466,-1062.567637,156.7730604,183.4878483,159.0086547,-15.41811004,35.83511785,87.62995236,149.2612933,199.4243482,32.31824479,3.44311003,-6.355496074,11.83696196,49.81962368,78.8566237,57.42335942,130.3310108,-42.64716491,-3.819789434
SAFBN_03,-745.1776581,-952.8065049,-747.7958212,-985.4616646,-1092.650794,-998.9567998,-755.2544326,-992.4912781,-986.705156,-1106.623849,-1117.826822,-996.9642523,-744.9956446,-758.7381324,-1135.738998,-1141.363998,-726.3217992,-778.6836024,-1098.838684,-368.8125755,-1010.516785,-387.271894,-1064.022438,-732.7419923,-1125.629442,-375.3605083,-1007.099758,149.8510477,166.012106,161.2686611,-24.98746495,-10.33104024,104.1106265,143.1521199,167.2629778,31.92628123,2.511679893,-3.774971389,12.88766022,50.16855341,76.82182376,52.56307776,135.8922438,-39.15484158,-3.03267701
SAFBN_06,-794.1940052,-1116.202153,-856.4007289,-1202.344927,-1362.360678,-1248.552343,-886.7513416,-1262.56844,-1240.104811,-1388.377267,-1432.647479,-1219.310519,-890.474177,-842.449058,-1451.667193,-1391.719115,-855.0244371,-837.5441077,-1360.159458,-419.9321426,-1153.524877,-393.9102018,-1242.190515,-840.039451,-1358.801465,-430.4893401,-1166.660971,271.6120087,316.2877468,277.7396508,-1.036370313,86.08509244,232.6101929,250.9201237,310.6694858,103.7158653,-6.177994282,10.98726473,14.96513317,145.7610704,137.4014891,170.7244458,236.4857874,19.42317562,2.773010715
SAFBN_06,-839.3422907,-1154.802266,-860.3813473,-1218.408831,-1352.810381,-1255.695232,-901.5389993,-1237.164145,-1220.81476,-1412.91217,-1433.204128,-1188.185719,-906.5412996,-849.8324672,-1421.607261,-1401.052712,-878.7186579,-828.8089635,-1337.531679,-430.955474,-1140.958035,-446.0320707,-1278.028509,-796.5568314,-1314.316616,-477.7966496,-1131.856329,273.0545856,305.547385,258.5602752,70.80446511,66.58248032,185.9991777,172.2286804,351.964357,140.7167719,3.37921019,4.416628254,8.623609639,112.9415399,81.86204208,100.3109193,161.4906166,-29.88402285,-0.613495084
SAFBN_06,-796.8403992,-1095.880512,-807.0648007,-1138.338267,-1275.208441,-1238.024479,-899.5026917,-1238.416466,-1203.949971,-1373.839108,-1394.636679,-1181.030163,-873.0794189,-834.2318406,-1401.536773,-1391.038715,-837.7818456,-800.7263377,-1316.901109,-358.5819614,-1134.653381,-362.9724108,-1243.505873,-796.665269,-1307.40311,-440.2908648,-1126.794479,264.9074115,260.9386785,268.0266173,23.8752018,66.11469881,217.9162011,214.0714487,313.875636,105.3099686,2.181556522,12.46628889,11.23656658,168.8672848,135.8226242,127.4616773,156.3711743,-89.00920029,-8.434991876
SAFBN_06,-823.3982614,-1150.314815,-841.0052992,-1180.091072,-1336.516267,-1228.555045,-873.5290911,-1203.215753,-1173.531367,-1388.500525,-1391.201015,-1163.45604,-855.8422116,-813.4632083,-1393.203016,-1344.243814,-828.2536874,-786.1765427,-1289.955402,-401.7223741,-1104.027724,-395.480885,-1306.17898,-785.5624255,-1291.982643,-430.4708184,-1097.083615,316.1459543,308.226887,286.6419035,58.96571463,97.94357567,236.2916083,240.0371683,376.1164866,139.9095679,-3.59315787,12.73815953,15.2486147,153.40227,155.1497616,168.9705609,238.4647394,10.5711894,2.636269718
SAFBN_06,-833.9539893,-1178.148786,-881.6701004,-1225.436389,-1350.273251,-1242.215856,-885.0969222,-1209.247914,-1175.644242,-1402.848763,-1407.53761,-1174.02758,-869.7981742,-863.4560655,-1419.490497,-1360.055925,-839.0193495,-834.7769405,-1322.154038,-430.9000293,-1142.987178,-379.4990509,-1307.98901,-837.818005,-1338.254645,-434.6826443,-1138.568845,294.7509731,320.0060672,288.9155241,119.0223693,64.25888954,241.1793738,252.0234331,372.5289099,185.3101167,-2.122131444,7.399184581,19.95644257,146.2405525,137.8083127,182.387074,263.174726,-3.091279056,1.557724099
SAFBN_06,-798.5997845,-1114.187175,-846.1402767,-1158.371905,-1277.037484,-1187.488956,-857.2381002,-1181.644405,-1197.789232,-1318.113313,-1333.402118,-1155.213171,-845.1660005,-833.2350778,-1378.113353,-1350.885998,-884.1499952,-837.8370167,-1269.266703,-390.49993,-1108.335168,-359.0495963,-1246.995801,-795.9485955,-1273.536301,-404.1210881,-1110.32027,283.1027853,290.3589842,300.0549135,88.4428237,90.49662171,200.1805052,161.5439331,344.1264617,139.2800723,0.027761041,9.25424733,13.46726158,153.0772988,112.0358275,151.8451254,222.2162333,-10.1469959,-1.556167013
SAFBN_06,-751.9922702,-1097.945581,-787.9505402,-1136.955296,-1263.035459,-1144.717623,-784.0171141,-1112.867235,-1090.481442,-1282.972398,-1294.082551,-1106.071111,-762.2036521,-803.9924888,-1319.763836,-1261.857184,-748.455645,-789.3748053,-1211.008679,-393.6712259,-1061.531778,-341.636554,-1213.3625,-761.1317326,-1227.86131,-377.2038679,-1047.488302,276.3031884,291.2627422,265.7703693,-20.76624804,19.50815061,205.8690797,224.6249107,319.6696126,59.09907475,-6.039580973,8.468447473,16.96386301,69.12412151,74.99719354,100.474637,204.0014153,5.280722572,2.848858357
SAFBN_06,-717.8760159,-1042.064633,-803.6434486,-1147.78079,-1266.753478,-1133.728374,-800.0512883,-1122.986593,-1091.499799,-1278.319025,-1292.808925,-1125.102806,-808.2388471,-807.8325324,-1293.433902,-1301.466352,-771.5537537,-793.0454776,-1237.230653,-365.9707425,-1085.373679,-322.4165228,-1168.415503,-757.5670423,-1246.618655,-382.0983474,-1065.648443,258.565647,239.3707796,240.5113246,78.71702552,61.0325693,183.6251437,182.9269816,297.7709561,144.5517454,-1.502419113,10.85325882,11.65835115,119.0500599,100.411706,138.7709864,147.7357479,-57.5692214,-3.686488447
SAFBN_06,-764.9654641,-1087.415191,-809.5391938,-1152.140402,-1305.516002,-1173.694093,-811.8174399,-1173.457444,-1136.448148,-1349.254496,-1356.806272,-1131.857668,-817.3284804,-814.4183978,-1339.36043,-1331.760042,-807.1193659,-802.2813284,-1259.322101,-359.544274,-1109.145283,-333.84455,-1223.470895,-765.5244257,-1289.680992,-364.7645557,-1092.35662,244.6073323,259.0439183,228.9446571,19.49029452,16.07310058,214.6188432,169.110919,318.8135421,122.8986185,4.109708932,8.235737627,12.72534294,130.4748383,60.68509902,140.1779596,110.1730089,-149.4997966,-10.82441697
SAFBN_06,-814.1451447,-1122.105528,-841.3816301,-1170.567989,-1290.927173,-1250.746392,-899.5780677,-1224.745659,-1215.049325,-1372.669402,-1374.852132,-1222.045967,-857.6208579,-890.303863,-1424.1677,-1406.883779,-857.645851,-853.8166546,-1329.364669,-389.3566296,-1179.164518,-354.4739734,-1237.684881,-828.3910127,-1354.170504,-430.0659687,-1151.351898,305.6535278,330.9392938,305.9122594,76.50363861,121.1137349,232.83814,240.6871148,357.8603831,135.796363,-4.722085916,15.03757415,15.60994558,174.3269312,136.0750146,174.7332985,230.6630294,2.569999064,-1.792564715
SAFBN_06,-818.9583659,-1119.641968,-862.4571662,-1197.239663,-1315.943696,-1241.337127,-886.5328498,-1235.922713,-1224.059517,-1371.037785,-1403.002726,-1215.855495,-871.1508842,-888.1023323,-1449.772862,-1419.393674,-882.1166678,-892.5337933,-1355.743935,-393.0708365,-1179.523009,-347.7230662,-1241.480032,-828.5048028,-1361.69039,-430.0434492,-1175.923184,296.5714388,308.8979691,299.5040506,72.01184611,106.7030889,232.8668214,227.5546777,359.8658181,146.6978118,-0.258998109,16.68888457,11.98682292,167.7868565,159.6151418,170.3515728,224.465416,-15.8112581,-2.430988598
SAFBN_06,-837.6585575,-1140.646167,-905.2166926,-1219.545725,-1355.660755,-1284.961395,-929.7632191,-1256.792316,-1238.859499,-1405.032306,-1416.831569,-1213.421759,-891.3980867,-835.3113421,-1442.974788,-1392.413709,-894.5907207,-799.9202428,-1291.124723,-402.1224074,-1123.253117,-398.7454213,-1265.038858,-830.1530689,-1316.073487,-441.4487967,-1098.307941,275.6904652,315.2909677,290.8261151,83.43993172,130.8286928,234.1439017,241.8670063,338.8356714,189.2361197,-4.666240241,12.17591792,15.1105526,168.8940413,143.5733189,183.2419957,204.9751876,-27.86476535,-1.310569431
SAFC_01,-854.6769812,-1181.590652,-826.4355745,-1170.345706,-1369.161473,-1160.30665,-807.5151298,-1152.630701,-1101.19509,-1359.429305,-1339.823324,-1090.011705,-800.7497863,-840.2173393,-1295.94289,-1301.079103,-783.2113792,-880.5492842,-1295.397873,-418.1111494,-1166.722906,-429.9850588,-1352.290876,-788.0532731,-1327.76125,-394.2238623,-1169.458312,207.4028146,203.2475818,183.7382426,-62.34966497,-30.98408352,137.1903678,148.0951616,232.2138208,30.17947823,12.31105965,2.178176642,9.680555844,76.11046532,71.21263236,63.44684113,122.0026627,-123.1378288,-8.032374884
SAFC_01,-900.6041705,-1225.058784,-880.776835,-1194.659001,-1389.695841,-1194.853959,-866.9621015,-1202.587934,-1213.494824,-1385.419421,-1393.477137,-1190.354763,-877.103143,-911.9797104,-1404.89314,-1404.002271,-891.5935875,-956.091679,-1381.941626,-467.8441116,-1228.817468,-466.9235219,-1375.508271,-885.8294353,-1400.217682,-460.5409785,-1266.072365,192.27977,217.573754,133.5355865,-66.99396895,-59.34664891,120.6103924,97.51245809,228.3778915,15.46345121,10.68351713,2.124061732,3.133070293,32.38659977,37.42671767,24.77003687,83.6088115,-107.4982366,-6.983006821
SAFC_01,-875.8897891,-1211.9244,-857.0754765,-1218.368629,-1410.559132,-1212.055157,-844.8494351,-1181.245388,-1149.359173,-1387.172348,-1358.067375,-1175.17276,-817.9373715,-895.5769758,-1328.558235,-1385.39649,-801.5495518,-925.9160049,-1336.853494,-417.9786232,-1241.880467,-433.2793169,-1369.911536,-834.7218672,-1390.459598,-402.3704926,-1225.982254,194.1602389,214.2579716,189.2033778,-48.94139525,-67.4527247,145.0325119,135.6637997,228.344871,35.43252843,9.04987462,1.512454323,15.67282978,37.79805723,47.70735122,29.17401503,135.6890844,-107.2471467,-7.510358408
