female.id,filehandles,call.id,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,mfcc_53,mfcc_54,mfcc_55,mfcc_56,mfcc_57,mfcc_58,mfcc_59,mfcc_60,mfcc_61,mfcc_62,mfcc_63,mfcc_64,mfcc_65,mfcc_66,mfcc_67,mfcc_68,mfcc_69,mfcc_70,mfcc_71,mfcc_72,mfcc_73,mfcc_74,mfcc_75,mfcc_76,mfcc_77,mfcc_78,mfcc_79,mfcc_80,mfcc_81,mfcc_82,mfcc_83,mfcc_84,mfcc_85,mfcc_86,mfcc_87,mfcc_88,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta_31,delta_32,delta_33,delta_34,delta_35,delta_36,delta_37,delta_38,delta_39,delta_40,delta_41,delta_42,delta_43,delta_44,delta_45,delta_46,delta_47,delta_48,delta_49,delta_50,delta_51,delta_52,delta_53,delta_54,delta_55,delta_56,delta_57,delta_58,delta_59,delta_60,delta_61,delta_62,delta_63,delta_64,delta_65,delta_66,delta_67,delta_68,delta_69,delta_70,delta_71,delta_72,delta_73,delta_74,delta_75,delta_76,delta_77,delta_78,delta_79,delta_80,delta_81,delta_82,delta_83,delta_84,delta_85,delta_86,delta_87,delta_88,dur
SAFL_06,SAFL_06_024.04,SAFL_06_024,-7.563574334,11.26603506,-15.47582163,-20.91918108,-14.88973169,-9.370038513,-3.255284928,-0.021535784,2.175026184,6.540206933,7.816088155,-8.545015417,7.387553568,-21.37731734,-21.87750678,-15.10449746,-4.811389428,-0.779161263,-0.148466094,3.979157035,8.815381139,10.94456982,-8.97765563,-1.160786373,-23.83288588,-14.01221175,-10.89021601,-11.44364577,-4.803259564,8.025495097,8.89723985,8.337908336,4.972383514,-8.130689305,3.110380164,-23.003583,-17.14257676,-7.216876801,-9.385246653,-7.689224206,3.738668095,5.10951538,6.115257317,1.006055168,-9.87277572,-1.396163857,-18.98853788,-8.096419973,-8.03402499,-9.8524541,-3.820002805,2.27239904,-1.534534406,2.620000411,1.341031405,-10.86799551,-2.743898238,-16.28292379,-3.530382732,-5.830720268,-7.717005285,-0.398908743,1.436540096,-1.612663339,2.054923786,-1.209416859,-10.70976368,-5.948017647,-15.72441149,-1.716564527,-2.871107516,-4.137316056,3.893289857,1.07525827,-6.30037524,1.473586594,-3.763933335,-11.23610771,-9.083409739,-17.70870674,-2.443648135,1.059540327,-3.65146922,4.378591132,-1.285158628,-6.107961046,4.039189168,-0.819344941,-1430.889386,-1291.898536,-990.1899018,-543.4022554,41.08190552,87.47896829,219.0238217,220.3093385,171.0861483,123.2749358,80.35636931,-1465.195803,-1294.546756,-972.5795858,-516.9326526,85.75106032,139.564151,264.1964447,241.4473677,183.8754563,127.3465149,96.23404634,-1465.057806,-1318.895259,-1001.664146,-495.2513799,139.6862449,186.3475262,241.3154904,176.7897872,132.5621853,84.95996686,18.72800007,-1439.314309,-1292.859721,-998.6235685,-519.3743939,93.23173023,137.6489461,203.588754,141.0630711,83.83278131,58.08235934,13.26715615,-1422.262857,-1282.638325,-976.3851085,-509.2958557,72.93968997,93.3783277,138.5913726,93.10535211,81.75035188,61.26987519,22.32219655,-1391.895325,-1251.240271,-941.32867,-491.40921,77.14405123,78.57172663,94.63960652,41.47787727,37.00534637,18.71016193,-13.63775101,-1395.53854,-1240.967182,-915.9853262,-472.0181294,75.52203267,70.3065687,55.76640488,-9.839812488,-17.36727318,-28.62008,-45.31110371,-1378.349521,-1220.467474,-893.7381257,-460.9667758,86.87411464,92.92866253,75.03726696,5.755321568,-4.090692585,1.954932377,-13.67560513,21.5475737
SAFL_06,SAFL_06_024.06,SAFL_06_024,-13.22494748,9.012663571,-9.948318509,-18.60977741,-12.26617906,-17.77021228,-1.989353114,-0.96959485,6.364206991,5.67035586,5.192091726,-12.93990523,6.823998547,-15.60003085,-20.30103707,-11.72574538,-12.12530949,3.855263091,3.244447235,8.328857432,7.442241519,9.47858215,-12.72795314,5.52854037,-21.6847582,-20.84529243,-8.634195388,-2.958578781,-2.185911675,1.230687116,4.858154369,14.82775082,9.995720246,-11.55927046,0.785800043,-22.43304737,-16.06788927,-3.60670072,-7.447979823,-4.812068203,5.987769477,5.392429316,6.28293401,3.353287327,-14.83752028,-0.665886315,-17.75802282,-8.944277439,-4.308378795,-4.485108484,0.154744199,3.631345463,-1.660191242,6.444439918,1.192675257,-14.42246154,-0.534270092,-17.26080838,-6.368927779,-3.408802732,-4.649627514,-0.874899684,2.252902536,-3.264988664,3.772008784,2.062654045,-17.86442797,-6.178664929,-14.39399787,0.16116747,4.670278372,-0.446185614,2.419573612,1.840541792,-5.301884237,5.254289518,-0.738021907,-17.86413987,-0.504636853,-11.83431304,-4.062204753,4.616656927,-2.60385297,0.990397312,2.431026989,-3.945285151,0.933420833,-1.174400824,-1373.003499,-1273.325241,-967.0307873,-528.9453993,65.16733855,81.12553673,187.4634303,202.8169853,159.7228355,124.5448084,44.38834442,-1399.366783,-1267.406838,-932.6808308,-477.5348874,121.4227122,136.9316138,239.0232501,226.3401558,165.0734174,116.9035183,45.53147105,-1428.013467,-1252.174141,-940.9755832,-484.6147357,114.335277,167.4258223,264.9150089,221.8705228,151.3428872,111.029724,80.46472826,-1420.259033,-1265.815018,-962.0245493,-478.8678354,127.2745752,148.3709159,201.631818,136.2309957,76.86962923,60.3930289,17.75004501,-1380.767994,-1222.142371,-910.4202567,-454.8945107,105.8857145,106.3491685,135.3817734,77.09513431,43.926524,23.80045423,-2.710318048,-1380.423766,-1225.764417,-920.0939409,-469.7747675,87.48252703,78.99013832,114.9068176,64.59388124,49.41688549,40.60893315,20.12540012,-1311.249122,-1149.883512,-847.0639715,-419.4354242,107.327585,74.11620258,52.2456722,-16.14216593,-25.41015331,-11.2333968,-17.23065994,-1267.120287,-1122.964358,-836.9048702,-421.1505578,91.59018289,38.77951828,45.53752143,-3.683092397,-24.70307699,-5.216557124,-16.04152899,23.6938322
SAFL_06,SAFL_06_024.07,SAFL_06_024,-11.41946721,8.336403235,-12.9769504,-16.8335377,-14.93974932,-14.11473497,-4.538045234,-0.256696992,-0.169962047,6.879447506,4.241133522,-11.23348269,5.983585775,-16.75818177,-19.42631057,-12.6350688,-12.73298809,-1.614646316,1.760896833,3.946393766,9.523835904,9.277376634,-7.497612434,6.992918013,-10.76115767,-13.69673016,-1.661092944,-5.280051855,1.321783529,1.661754733,6.679211347,8.805654811,5.109889985,-9.975499872,3.093552113,-16.77144497,-13.7175937,-4.122796577,-9.85473441,-1.587006281,0.493256003,2.55530091,4.705166896,4.384864132,-12.01667534,1.225674755,-12.78219298,-9.198362556,-1.316955752,-10.10340357,0.111213749,-1.050068753,-2.959525177,2.559255759,1.57344295,-14.88500007,4.777539151,-14.44855484,-6.805669074,-2.509272569,-5.739112542,-1.948157372,0.802043542,-0.464335239,-0.8020127,1.581323009,-14.26884776,0.025905341,-10.98882582,-7.903722772,2.822541914,-6.128528025,3.511789884,0.20774286,-1.262240813,0.561854358,-0.008315934,-16.00864913,0.252324216,-16.42913693,-3.719546417,2.424998419,-1.434255801,0.178235933,1.641001141,-4.181744605,-2.194491069,0.035594659,-1446.124039,-1322.924984,-1015.479743,-554.5463697,38.81533301,76.14852764,183.4089038,188.1977816,156.4856389,113.1677668,54.79408372,-1457.444569,-1322.197805,-997.6354274,-525.8469722,85.0318324,129.6695644,238.6494831,230.6267732,183.2278609,141.0814702,76.53303766,-1409.69136,-1269.445152,-962.768811,-521.3116284,73.29636599,93.2719005,154.6137607,129.0682705,72.97387022,58.25103587,18.66242403,-1434.872456,-1298.119696,-983.7633731,-524.8210802,76.55405147,95.38418648,163.5977036,131.1949233,92.90509018,84.48678488,38.90112971,-1381.881598,-1255.738703,-946.165937,-508.8815175,54.28314257,52.52708452,98.46359461,74.01299786,53.12591728,60.87406521,21.79957536,-1367.174358,-1224.999782,-930.6622033,-492.1155949,71.82352394,35.41099182,92.76151124,57.17777688,43.77859348,43.47440052,22.93041213,-1336.157164,-1200.179886,-889.3343654,-465.0383816,83.34836649,48.23573032,67.48547635,31.69578787,0.351104738,14.74233819,-12.7909202,-1354.196616,-1194.440427,-894.7868135,-457.4471731,86.97368523,35.42924847,60.29586331,1.97190195,-9.268838415,6.458004322,5.277979718,27.27780045
SAFL_06,SAFL_06_024.08,SAFL_06_024,-10.87639535,9.732727762,-11.41981314,-20.9768702,-19.53480126,-14.23770819,-4.788326234,1.309467278,1.404117103,6.305798038,6.296092043,-10.07177632,7.536644376,-13.92441035,-26.02278196,-17.03897899,-9.089416034,3.552081928,2.829144563,5.037477984,6.795231184,8.878983398,-10.0685614,5.52855566,-18.1748558,-25.29717024,-12.86211974,-4.630753865,-1.273387361,-3.061612679,3.213599857,8.306409133,12.6224272,-9.110184448,1.008095624,-21.55464363,-16.80470755,-6.532355809,-7.296545264,-5.873262797,-0.674458035,6.23918947,5.585075057,6.206613008,-10.8503131,-3.082748546,-18.26070282,-9.336809435,-6.098751249,-8.300464856,-2.510368997,1.827857059,-1.307839207,3.256739642,4.013567407,-12.22804763,2.175307151,-16.59998649,-7.279410597,-4.389038025,-6.563043982,-2.339736713,-0.613997743,1.532995263,-1.539754409,2.064424522,-12.69359035,-2.84611238,-17.21960645,-3.3943993,-2.075670857,-4.142013908,0.668278849,-0.759511705,-2.982060325,0.119142749,5.311223873,-13.26647869,-6.210802823,-20.30353493,-2.265310977,0.868446534,-0.028561704,1.308030939,3.20539874,-2.97507267,0.059869195,0.650268272,-1417.239118,-1294.808558,-994.036522,-537.7787451,43.85440416,84.0832218,210.1366376,233.8639847,192.0901412,130.2536802,69.07179129,-1434.756329,-1284.7707,-948.3076753,-491.4664926,98.20086824,132.2149262,245.739089,250.6156391,172.1969374,103.7954852,49.22388543,-1434.416896,-1264.440185,-948.7776789,-511.3691118,81.82749324,131.3366284,257.7204505,258.4933438,192.8573819,151.477075,125.7690506,-1432.496724,-1277.303911,-977.7362235,-520.1148558,97.22075864,134.6090091,210.3795521,168.1378816,121.8846348,103.9818261,69.51910137,-1406.601422,-1260.714772,-951.9080916,-491.7789541,85.43872463,102.1342588,146.5878741,108.0554021,91.8681268,78.52076557,44.05251765,-1368.47407,-1226.599568,-931.4632915,-497.2788201,75.91312307,54.91882604,109.6697254,70.65503923,59.5788215,53.6106315,30.31894918,-1368.098935,-1215.204839,-907.6947844,-475.3313982,80.13407811,62.5873838,102.2336707,61.85515102,68.07183677,72.17654155,58.56263635,-1360.941384,-1188.797813,-880.1991741,-434.2389582,114.8741098,88.4490787,86.33767536,6.901540401,-3.297277999,-0.742888092,-2.455361115,23.88306122
SAFMAT_0A,SAFMAT_0A_067.01,SAFMAT_0A_067,7.317363904,-0.539855641,-13.26479778,-13.75179461,-7.758258384,-2.991844638,-8.152150324,5.907572517,11.42026094,6.309760099,2.665325448,0.443035635,-0.851743286,-21.83311993,-13.60958684,-7.625307921,10.28764467,5.769240273,3.49234654,10.19860208,11.07996193,6.45266778,4.889750244,-8.188774572,-24.17260117,-11.38700694,8.694009642,1.638771723,2.445466352,17.93966275,9.079679335,-0.410710041,-5.384755773,2.828459606,-16.70447862,-22.00637159,2.002182424,3.064278547,-0.344647174,16.14145025,12.25617568,-3.951409955,1.961177599,-2.662557784,2.003119359,-17.96699637,-18.31369888,6.637893383,-0.126909144,3.190672898,15.41893763,6.507782051,-4.866904052,4.658406929,-7.181355923,2.879739147,-19.66889711,-14.83217284,6.18837168,-1.003915648,0.369577569,13.57107943,7.667421048,-3.641874704,6.203339575,-4.632497379,2.8122459,-18.83143109,-16.70684498,6.087168169,-0.988150829,-5.01851474,10.96329201,10.36501253,-2.786058543,5.005461482,0.589293787,1.448371607,-16.89192802,-14.71950381,5.993197904,-1.866365136,-3.183216932,9.61654334,4.770310517,-0.730254973,7.466799758,-4.246129576,-1227.320787,-1098.494531,-874.5213618,-473.3608587,56.73911749,140.3784814,171.1616128,135.1148525,80.70298471,39.84167804,12.38885625,-1314.507947,-1110.014649,-814.0166157,-413.0294007,131.1564872,191.4204018,216.064319,128.4969419,53.76144254,-11.11491686,-0.504488998,-1245.744371,-1090.04212,-813.7693212,-358.9826619,161.4069421,183.2738957,125.1525027,-15.69204213,-111.3964612,-112.6980485,-135.19706,-1254.274856,-1103.655386,-765.5647488,-337.9745307,133.7112987,162.412668,75.8216866,-51.32068048,-77.7640913,-94.2322813,-122.0182636,-1238.502655,-1077.641941,-750.7274113,-354.5450106,109.9622941,146.1276218,32.42803179,-93.79071118,-106.3838358,-138.9817238,-147.9372547,-1241.72725,-1093.117719,-771.3774121,-366.1284723,106.9102095,154.5929349,42.86553089,-59.71465155,-67.39178686,-100.2094897,-122.5311448,-1251.047087,-1122.183046,-803.0621774,-375.9866316,109.4307042,157.6170612,77.72714685,-10.96056179,-2.974343446,-24.86684571,-68.48861215,-1254.1175,-1118.984071,-807.6383136,-403.4639611,95.76788876,148.4397913,56.54005029,-37.14336817,-37.73665228,-67.38842411,-101.2446905,13.10403628
SAFMAT_0A,SAFMAT_0A_067.02,SAFMAT_0A_067,7.19183814,-3.460332992,-13.40241739,-11.02432187,-5.861291691,-8.236755902,-9.88218424,5.716739695,14.71627828,5.992150311,7.58667327,3.465432401,-0.716658478,-23.16621342,-19.08584077,4.992865628,3.695814397,7.678593238,2.325163616,12.26478096,5.965634378,5.663049379,2.519834542,-7.595139796,-27.31534834,-9.331302561,11.40892903,-1.982470243,7.8670324,14.40278069,7.951238698,-1.343928801,-1.44547019,-0.701889786,-18.40464089,-16.86651605,6.272737201,-3.935570492,2.191297399,21.34880787,-2.475759164,-0.178082446,5.736229233,-7.206329395,-0.59976106,-15.6312858,-15.06078857,5.726171064,-1.815453212,4.720669828,15.88831228,0.844436505,0.391734476,0.440032618,-2.317992147,0.90941155,-17.88726705,-18.94904224,7.393320804,-0.948366475,-3.036840191,16.09854244,5.177386383,-3.515874906,4.848447194,3.472997451,0.041915929,-20.44922791,-10.40683629,4.968650959,-6.687307201,2.244526652,13.47884073,-0.840102988,2.501395891,4.856715649,-1.788195276,1.254382089,-19.00233312,-16.79259487,4.567576524,-4.303233752,-1.576597156,10.37478213,5.090115748,-1.755631409,8.874059199,0.74320371,-1226.644279,-1119.048679,-895.8119387,-486.3112202,67.45701089,151.6272508,190.1144147,167.8441504,136.475273,112.3105514,62.8205437,-1249.803311,-1083.962822,-789.340216,-407.2631047,128.794129,178.5298909,203.6446565,110.1319395,8.191822988,1.896348293,-11.55456631,-1249.246903,-1106.397469,-801.7012675,-358.2628172,165.4329719,174.730875,136.9115041,-5.658579002,-84.1783114,-66.88271821,-103.6897222,-1301.325636,-1133.698177,-766.4055842,-390.5336784,122.2310826,154.4161669,39.87914223,-78.16556973,-90.17420212,-139.7453064,-155.4113123,-1243.525563,-1076.492826,-748.7412494,-376.2845477,114.2858495,118.5831392,35.6509124,-57.74212188,-59.94315442,-91.80814513,-90.4899817,-1263.238249,-1123.319727,-781.2388951,-376.3572901,111.1578228,149.857399,85.13274763,-6.261044206,11.63493947,-8.257189892,-43.01305177,-1293.448696,-1127.903533,-795.631388,-410.079607,113.7125244,148.4971108,49.43153467,-18.08311601,-17.33897146,-68.11777148,-79.13651415,-1314.658502,-1160.83261,-831.7685263,-408.3618131,108.4278729,172.339554,94.82455995,8.612720299,11.66593905,-25.81052076,-54.70023506,13.22303855
SAFMAT_0A,SAFMAT_0A_067.03,SAFMAT_0A_067,2.658890234,4.866804153,-11.13346002,-20.07390555,-15.7600917,2.716482502,4.785923923,-0.584960648,13.02247024,9.272298064,8.100342937,4.338769658,-2.905090079,-26.06757916,-16.74963428,5.857994216,4.571271773,6.133959294,10.08872027,13.12469441,6.086010691,2.490441565,2.163072946,-10.21189011,-31.16062801,-2.19401509,10.67847154,-2.156354763,9.821903172,22.27179064,3.443263833,-4.236355742,-4.679006003,0.727284878,-22.72618611,-17.12356754,7.797977992,-5.01145096,6.709049397,17.7202785,4.147449736,4.396506071,3.732098266,-9.278409359,0.902845572,-21.43833418,-16.65598339,9.307615061,-3.651346606,3.604217961,14.91691807,3.350061983,-0.588087403,4.319081056,-7.762325137,1.925284106,-19.67846439,-19.56458818,9.45642189,-3.293871986,-1.262067426,13.47622109,7.15062486,-1.760980363,6.093914611,-2.111206197,-0.291723267,-16.99698255,-17.72176719,9.844313832,-4.280385126,-1.778015455,11.8764318,5.685975057,-2.082028434,4.386294561,2.514988711,2.368810485,-20.71485017,-14.46959605,8.428881068,-4.367725545,0.826920388,9.70568255,0.586084617,-1.183603705,8.131280786,-1.671968864,-1342.934704,-1172.399761,-876.0762838,-485.7950185,79.72818158,149.6136719,219.2375034,205.6264753,128.0794166,43.92717865,28.29737707,-1324.361502,-1146.300442,-842.3094717,-404.3829838,159.849113,207.493898,202.7898667,76.87785838,-31.00244626,-45.08468427,-62.23298185,-1325.707172,-1174.677015,-844.6468858,-345.7085231,184.5745285,175.7888561,109.7571961,-66.55103757,-124.5078286,-115.6171956,-155.5432166,-1378.014825,-1182.403722,-817.0177889,-391.204486,163.8965558,185.8240313,35.43730795,-100.3840993,-119.4429371,-185.4725322,-188.6326672,-1343.805405,-1167.616073,-819.5429026,-402.4168184,125.8438624,157.8865074,26.48139341,-94.68797567,-94.93301077,-142.902914,-150.4840159,-1345.741331,-1189.421636,-842.6739715,-404.4921667,121.1053391,168.6588385,71.20448165,-43.24775236,-30.04831798,-69.0327249,-99.0407748,-1353.274854,-1199.615798,-858.2363633,-422.1706136,108.4617208,140.2924641,76.4336697,-10.56101917,20.03794118,-12.65726814,-39.63600294,-1319.32478,-1159.51397,-837.2663844,-433.4542251,90.4417441,153.630316,56.42511579,-28.59669514,-11.92374769,-49.13298337,-63.06474607,13.96403628
SAFMAT_0A,SAFMAT_0A_067.04,SAFMAT_0A_067,5.803567451,1.4641357,-12.55855504,-6.826720092,-6.530441228,-5.627746213,-4.03074582,6.606986747,16.39877981,10.48559367,1.697609589,4.048088574,-2.603207641,-19.40166292,-12.46385029,-0.839782921,8.330191141,6.692076802,8.643842643,9.957451134,9.162620212,-3.933168458,3.89934846,-12.39608936,-25.19165081,0.261171106,3.533489786,3.473489687,12.96731504,15.82086578,-3.572470944,-1.069582192,-5.456436623,2.052159003,-20.04428788,-8.31940437,1.792530667,-2.701738489,10.55322317,12.6716125,-0.833355098,0.327643479,-1.204023938,-8.039290862,3.281686918,-21.42878135,-13.35690596,6.672351498,-4.401380634,6.32728258,16.01300658,-0.648189749,-5.587791879,2.807180154,-6.742965299,4.256346717,-17.27323849,-16.03408706,7.185295231,-0.236900385,0.508389022,13.18922368,5.211823164,-7.053969009,2.055525764,-0.042694509,2.325905447,-19.47960403,-17.34621029,7.436089113,-6.234073339,-1.553248821,14.27893903,6.185882093,-3.880368552,8.01318345,-2.965034875,2.676018032,-9.539129341,-23.55662204,7.355390769,2.895758694,-2.166123667,-0.359130521,12.87963328,0.822333007,0.366756766,-1.116950453,-1251.441385,-1137.185708,-892.7956351,-483.7052372,76.06399488,152.3249455,167.0547748,111.4376766,70.22358842,21.9665649,-30.00503436,-1311.340429,-1123.840928,-828.3057544,-408.7372725,130.360122,184.8878992,148.661509,29.77280319,-69.89533389,-119.973816,-121.1090422,-1305.324867,-1135.790883,-806.0087916,-352.0335178,134.2938381,150.7167829,73.0840515,-75.46613988,-116.4874359,-135.4295307,-145.6816997,-1349.264955,-1149.116072,-820.3316044,-427.5233704,101.4774625,111.4237788,-13.19702412,-91.19840648,-118.9202272,-159.2815721,-128.0305564,-1292.838079,-1113.585217,-777.2060406,-398.7739539,85.25861577,126.024493,5.511953803,-89.3270245,-90.63365615,-133.8936317,-121.1687065,-1279.342965,-1130.145842,-805.6727846,-401.2375696,73.98363733,113.7345911,39.64555872,-45.47826054,-30.49656087,-45.39784954,-56.76689705,-1342.098686,-1186.483924,-837.4572994,-406.5519776,106.4323231,168.3812734,71.70252516,-30.8238236,-23.81985076,-74.7655662,-105.5761975,-1288.177198,-1150.155706,-876.2227141,-422.4581333,96.71501636,120.5540054,79.69168991,-39.68026793,-26.93183332,-28.00921786,-50.38330506,14.34904762
SAFMAT_0A,SAFMAT_0A_067.05,SAFMAT_0A_067,7.417716107,0.490555467,-17.15963058,-19.38711193,-9.36913599,0.059578155,-0.847077971,2.515059291,9.789072577,11.50546751,13.43803107,5.633612185,-5.430655023,-26.93493481,-16.71011561,-0.058630236,8.631394193,2.700838836,10.12028225,12.63679702,12.0183128,-2.599713398,3.080869869,-15.13631214,-27.433111,-2.894993772,4.400884119,3.037330295,17.85543579,14.57745453,-2.04412942,4.465412261,-5.274709889,2.863154977,-22.64705885,-14.63526053,4.420552133,-7.537780963,9.492550998,16.8924765,3.315276729,0.428152292,9.243238954,-7.945487472,1.630181844,-20.8772197,-13.89506161,4.333557935,-6.900245332,3.785591245,15.18796787,4.41574003,-3.456726944,7.610109908,0.311391313,1.613200886,-17.88533935,-17.86411223,1.58781091,-2.51832041,-4.276267707,14.31436294,6.153849777,-4.192079875,8.239203952,1.997930931,4.813961414,-17.68839701,-20.53491636,4.018934947,-5.769703199,-4.717254673,8.888870808,9.051571936,-5.256247217,7.357807258,5.866800983,4.151481439,-19.91727119,-22.8006745,5.72327533,0.179828229,-6.02051562,4.557151854,11.67035977,-3.126642662,4.92262073,-0.103977233,-1313.855582,-1157.170763,-885.7332466,-481.5612037,67.63073265,177.2321581,255.8402832,233.2500024,168.9246533,121.8640408,99.13983201,-1333.175412,-1132.79811,-842.4234212,-402.7207958,159.2786083,244.9313316,210.4059135,65.52815477,-52.56072934,-101.5025888,-104.4532429,-1349.543089,-1170.565194,-806.5062964,-344.5688483,165.1507205,202.9732906,109.3649197,-55.58904776,-120.0108302,-145.5735071,-168.278359,-1353.16415,-1149.221843,-796.7366739,-387.0170704,136.2744689,194.9711364,50.98174496,-67.65022624,-97.69290717,-175.161214,-167.0701545,-1354.192148,-1174.248546,-823.3885794,-401.7130424,113.1493363,167.5168998,74.17265318,-5.449414042,-8.134836455,-62.96710858,-71.58183446,-1355.279162,-1207.681898,-851.810268,-413.2594793,107.3893161,171.4790314,106.4849503,21.71373461,14.34009144,-13.97432836,-55.59473598,-1343.860949,-1200.161776,-869.9127756,-420.4937706,90.05045703,170.7446725,130.4192249,52.30598253,70.56027937,38.02351944,-0.887502031,-1348.983715,-1210.266994,-893.0836632,-421.8692294,108.6222582,174.6531557,99.46275889,-9.957948453,0.544396103,-10.84324228,-52.94879445,14.94303855
SAFMAT_0A,SAFMAT_0A_067.06,SAFMAT_0A_067,6.134267029,2.056632125,-10.64393013,-18.92606994,-10.44480095,-0.40761467,-5.497456446,1.408572235,6.7387838,8.765284817,13.51705036,1.201890843,-3.485199414,-23.87056798,-15.62865751,2.968130428,5.06323753,3.937438828,10.77488522,6.833441734,8.986371,3.326636167,-0.325224229,-11.98017185,-26.44817102,-2.518925962,10.99670942,-2.506389288,12.70935029,17.28228375,-0.51965775,-5.4641986,-5.866125012,-1.41919419,-19.86114506,-16.99922048,3.198544896,-1.975375894,3.936899791,14.79754012,3.487786131,3.825642417,1.623045849,-8.535880791,-2.943017384,-21.41360567,-14.46800024,8.344387818,-4.421343097,5.074149328,14.8769808,-0.525743926,1.609109464,1.684099335,-10.43087101,-1.945579547,-21.68432845,-14.99236406,6.891757378,-2.813941444,-2.038076145,14.48975256,3.084983006,-3.829096889,5.88983851,-5.635445653,1.674124359,-19.48476451,-18.85978482,6.119643618,-4.243549183,-3.969122356,8.031739678,5.892760754,-2.500153878,3.536434625,-2.259435936,0.757197302,-20.74057491,-12.16747451,4.281877907,-7.702092815,-0.499496139,9.126009612,1.731626875,-0.16828075,5.942276152,-6.489373108,-1268.258332,-1123.01792,-882.6822911,-494.1781221,29.28529005,124.5993814,215.9013426,232.2400743,183.0071265,143.7374033,130.6917602,-1325.302682,-1142.329039,-845.0155382,-400.3834012,141.6143661,195.7747047,196.0761724,87.63896177,-6.785900677,-27.18211711,-37.46130378,-1302.394721,-1154.749668,-816.3404401,-344.9540025,165.337212,145.1644931,70.24830481,-83.12192614,-137.4279778,-120.8086536,-154.8419884,-1353.672513,-1170.717817,-818.1067544,-395.3815416,155.3580161,165.7627508,40.27978456,-82.21882302,-112.1919434,-156.3002421,-164.2866575,-1360.139431,-1173.227494,-820.464618,-412.4758604,136.2918162,142.1802095,2.628663312,-113.1775904,-118.9590331,-169.7938715,-167.1417198,-1363.173356,-1204.688824,-845.9625202,-415.2526668,116.8082647,153.4766146,37.51466529,-61.0363449,-59.52366629,-94.01227877,-121.8000605,-1365.203058,-1215.346871,-882.5797677,-435.4619742,103.1297459,152.9852125,72.00044228,-23.08475807,-9.873165112,-40.0984566,-70.9357272,-1376.298965,-1211.399812,-876.1730696,-448.3237976,101.5202874,154.4565859,44.9923475,-35.85759072,-40.13886824,-93.56874836,-112.1983648,13.87505669
